log_loss,brier,auc,event_rate,arrivals,events,pr_auc,outer_fold_month,inner_valid_month,eta,selected,eta_objective,note,target
0.2503768249273687,0.0674452392565428,0.7171268737103366,0.07954506623534906,175586,13967,0.23363056164098728,5,4,3.5,False,auc,grid_search,long_arrival_delay
0.2503925277116178,0.06744709142519807,0.7170130464422266,0.07954506623534906,175586,13967,0.2335458922435961,5,4,3.0,False,auc,grid_search,long_arrival_delay
0.2504068650433906,0.06744770445264948,0.7168908960762159,0.07954506623534906,175586,13967,0.23345627594654697,5,4,2.5,False,auc,grid_search,long_arrival_delay
0.2504232290313518,0.06744781263279598,0.7167612567826974,0.07954506623534906,175586,13967,0.23346520035813267,5,4,2.0,False,auc,grid_search,long_arrival_delay
0.25048479599788825,0.06745763104190929,0.7165122473958117,0.07954506623534906,175586,13967,0.2333626757473658,5,4,1.5,False,auc,grid_search,long_arrival_delay
0.2507668605346214,0.06752309283859162,0.7157200176546604,0.07954506623534906,175586,13967,0.23202873535669166,5,4,1.0,False,auc,grid_search,long_arrival_delay
0.2511867308016671,0.06762309107872781,0.7145629506671722,0.07954506623534906,175586,13967,0.23114451826234722,5,4,0.5,False,auc,grid_search,long_arrival_delay
0.2520232638572935,0.0678194395187744,0.7103572327709462,0.07954506623534906,175586,13967,0.22593731968631828,5,4,0.0,False,auc,grid_search,long_arrival_delay
0.2848692931065724,0.08038481428245144,0.7457283065810364,0.1023162364001668,184653,18893,0.333788593858878,6,5,4.0,True,auc,grid_search,long_arrival_delay
0.2848664297608785,0.08038330116594762,0.7457086591283119,0.1023162364001668,184653,18893,0.3336595515440702,6,5,3.5,False,auc,grid_search,long_arrival_delay
0.2848657826601769,0.08038238491589858,0.745672028587328,0.1023162364001668,184653,18893,0.33343918061831124,6,5,3.0,False,auc,grid_search,long_arrival_delay
0.28486577562298876,0.08038158259753135,0.7456290775249848,0.1023162364001668,184653,18893,0.3331935021356459,6,5,2.5,False,auc,grid_search,long_arrival_delay
0.2848697017988045,0.08038260673606347,0.745581748334504,0.1023162364001668,184653,18893,0.3328451408805037,6,5,2.0,False,auc,grid_search,long_arrival_delay
0.28494222258210633,0.08040877292220179,0.7454007136460624,0.1023162364001668,184653,18893,0.3321611252860373,6,5,1.5,False,auc,grid_search,long_arrival_delay
0.2851484763539841,0.08048184140801826,0.7451144803074089,0.1023162364001668,184653,18893,0.328453620511197,6,5,1.0,False,auc,grid_search,long_arrival_delay
0.28553738261796346,0.08062591947093924,0.7447492979284681,0.1023162364001668,184653,18893,0.3270578073400393,6,5,0.5,False,auc,grid_search,long_arrival_delay
0.28653593296570806,0.0809642709801626,0.7426794025416862,0.1023162364001668,184653,18893,0.3265639488251669,6,5,0.0,False,auc,grid_search,long_arrival_delay
0.3331235339871303,0.09663295623505366,0.7161716680999912,0.12076779668280975,186664,22543,0.296637674840187,7,6,2.5,True,auc,grid_search,long_arrival_delay
0.33310696604182605,0.09663012432180738,0.7161585924566061,0.12076779668280975,186664,22543,0.29670457031386127,7,6,3.0,False,auc,grid_search,long_arrival_delay
0.33316229903821537,0.09664274481470138,0.7161522691071426,0.12076779668280975,186664,22543,0.29660155431525476,7,6,2.0,False,auc,grid_search,long_arrival_delay
0.33310080521853047,0.09663060568500975,0.7161156628735632,0.12076779668280975,186664,22543,0.2967021409556777,7,6,3.5,False,auc,grid_search,long_arrival_delay
0.3331855699902374,0.09665129725795868,0.7160997630079706,0.12076779668280975,186664,22543,0.2966717905001341,7,6,1.5,False,auc,grid_search,long_arrival_delay
0.3331077930367501,0.09663474910147207,0.7160620802238074,0.12076779668280975,186664,22543,0.2965549162667856,7,6,4.0,False,auc,grid_search,long_arrival_delay
0.3331217353464597,0.0966323015232567,0.716043781837029,0.12076779668280975,186664,22543,0.29598230397566067,7,6,1.0,False,auc,grid_search,long_arrival_delay
0.333270342490447,0.0967258262066618,0.7160333193222018,0.12076779668280975,186664,22543,0.2950275306403783,7,6,0.5,False,auc,grid_search,long_arrival_delay
0.33429019580650404,0.09717400619785509,0.7138583757725966,0.12076779668280975,186664,22543,0.28756863743988315,7,6,0.0,False,auc,grid_search,long_arrival_delay
0.34513017149166186,0.1010539417533632,0.7158333555553177,0.12670740660317853,193422,24508,0.29725473481635684,8,7,2.5,True,auc,grid_search,long_arrival_delay
0.3451391973406879,0.1010582561901627,0.7158149138366399,0.12670740660317853,193422,24508,0.2972152565000347,8,7,3.0,False,auc,grid_search,long_arrival_delay
0.34514221152039554,0.10105701725020828,0.7158084291366253,0.12670740660317853,193422,24508,0.2970926128344122,8,7,2.0,False,auc,grid_search,long_arrival_delay
0.34515304324319396,0.10106422549447977,0.7157852822964396,0.12670740660317853,193422,24508,0.2971707883161806,8,7,3.5,False,auc,grid_search,long_arrival_delay
0.3451664412689618,0.10106974102603339,0.7157345692610012,0.12670740660317853,193422,24508,0.29710563080685465,8,7,4.0,False,auc,grid_search,long_arrival_delay
0.3451654120810234,0.10106695463231505,0.7156882796871634,0.12670740660317853,193422,24508,0.2969398168710817,8,7,1.5,False,auc,grid_search,long_arrival_delay
0.3450207789325366,0.10101123409042612,0.7155713243963266,0.12670740660317853,193422,24508,0.29736143586744873,8,7,1.0,False,auc,grid_search,long_arrival_delay
0.345138383885269,0.10108559433531049,0.7154569530815023,0.12670740660317853,193422,24508,0.29615219815508137,8,7,0.5,False,auc,grid_search,long_arrival_delay
0.34598469617007954,0.10147240064625833,0.7135767132856683,0.12670740660317853,193422,24508,0.2882099151652537,8,7,0.0,False,auc,grid_search,long_arrival_delay
0.27706125621430494,0.07655777228899407,0.7100237866172233,0.09135880377350418,186988,17083,0.23919087081542492,9,8,3.0,True,auc,grid_search,long_arrival_delay
0.2770696980459699,0.07656102220009485,0.7100156732306458,0.09135880377350418,186988,17083,0.23911960325743337,9,8,3.5,False,auc,grid_search,long_arrival_delay
0.27705374759628876,0.0765546496118345,0.7100153772775664,0.09135880377350418,186988,17083,0.23913473600906066,9,8,2.5,False,auc,grid_search,long_arrival_delay
0.27704504194287244,0.07655093739831165,0.7100084132500963,0.09135880377350418,186988,17083,0.23918792485060694,9,8,2.0,False,auc,grid_search,long_arrival_delay
0.2770812282401522,0.07656512873876942,0.7099859869662161,0.09135880377350418,186988,17083,0.23898554664900173,9,8,4.0,False,auc,grid_search,long_arrival_delay
0.27703788897934467,0.07654591916687416,0.7099772920094427,0.09135880377350418,186988,17083,0.23944048980181853,9,8,1.5,False,auc,grid_search,long_arrival_delay
0.27702854434592544,0.07652604354331041,0.709829511508443,0.09135880377350418,186988,17083,0.24090646037676353,9,8,1.0,False,auc,grid_search,long_arrival_delay
0.2772248982807317,0.07658626642101003,0.709452699844285,0.09135880377350418,186988,17083,0.23939235202462963,9,8,0.5,False,auc,grid_search,long_arrival_delay
0.2779885658748766,0.076840262454973,0.7076329181223601,0.09135880377350418,186988,17083,0.23166087139415456,9,8,0.0,False,auc,grid_search,long_arrival_delay
0.20882610072869556,0.05288701974018678,0.7026371150953428,0.058737093378072536,177622,10433,0.173875060409246,10,9,4.0,True,auc,grid_search,long_arrival_delay
0.2088239439192254,0.05288814596183816,0.7026334860967276,0.058737093378072536,177622,10433,0.17375764398556728,10,9,3.0,False,auc,grid_search,long_arrival_delay
0.20882495611685348,0.05288917514898794,0.7026323417868957,0.058737093378072536,177622,10433,0.1736402319864788,10,9,2.5,False,auc,grid_search,long_arrival_delay
0.20882574285740668,0.05288788070250773,0.702628109101781,0.058737093378072536,177622,10433,0.17384229213836006,10,9,3.5,False,auc,grid_search,long_arrival_delay
0.20884193390408604,0.05289632965640967,0.7025681268570552,0.058737093378072536,177622,10433,0.17328082298540234,10,9,2.0,False,auc,grid_search,long_arrival_delay
0.2088904151690332,0.05291361219891742,0.7024093022707417,0.058737093378072536,177622,10433,0.1730487099672413,10,9,1.5,False,auc,grid_search,long_arrival_delay
0.2090604721193968,0.05295379762344649,0.7020075795769583,0.058737093378072536,177622,10433,0.17154765875537953,10,9,1.0,False,auc,grid_search,long_arrival_delay
0.20922986728821283,0.05296780335276344,0.7014982092035571,0.058737093378072536,177622,10433,0.1704831966257634,10,9,0.5,False,auc,grid_search,long_arrival_delay
0.20954858675256163,0.05297823407361528,0.6976302585152364,0.058737093378072536,177622,10433,0.1717004600352386,10,9,0.0,False,auc,grid_search,long_arrival_delay
0.227221408906006,0.05919999911284841,0.7003016749974673,0.06673365771102178,189080,12618,0.18704969235433316,11,10,4.0,True,auc,grid_search,long_arrival_delay
0.22718609859535452,0.05919304539350703,0.7002970001516879,0.06673365771102178,189080,12618,0.18649463478064515,11,10,3.0,False,auc,grid_search,long_arrival_delay
0.2272056957642835,0.05919708882886547,0.7002944824088271,0.06673365771102178,189080,12618,0.18660903226366532,11,10,3.5,False,auc,grid_search,long_arrival_delay
0.22717095855159106,0.05919048854075004,0.7002777784469603,0.06673365771102178,189080,12618,0.1863242307236074,11,10,2.5,False,auc,grid_search,long_arrival_delay
0.2271615992001627,0.05918962508623126,0.7002518783911191,0.06673365771102178,189080,12618,0.1860148289298167,11,10,2.0,False,auc,grid_search,long_arrival_delay
0.2271784131644574,0.059194841660454973,0.7001524019485164,0.06673365771102178,189080,12618,0.1854418196066654,11,10,1.5,False,auc,grid_search,long_arrival_delay
0.22727190788994478,0.05921606825132682,0.6998588904381047,0.06673365771102178,189080,12618,0.18314783801119938,11,10,1.0,False,auc,grid_search,long_arrival_delay
0.2276283919908601,0.05932937385970438,0.6993724244323642,0.06673365771102178,189080,12618,0.17944998645822594,11,10,0.5,False,auc,grid_search,long_arrival_delay
0.22825721893314332,0.05949812445235008,0.6968730010026652,0.06673365771102178,189080,12618,0.17150193947081555,11,10,0.0,False,auc,grid_search,long_arrival_delay
0.25455558245319443,0.07008715014003955,0.7477865568455074,0.0842816683097508,175483,14790,0.2549341484172273,12,11,1.5,True,auc,grid_search,long_arrival_delay
0.25456451718460626,0.07009468526840085,0.7476217029177634,0.0842816683097508,175483,14790,0.2541655785644859,12,11,2.0,False,auc,grid_search,long_arrival_delay
0.25459501130046314,0.07010346371613105,0.7476009173536222,0.0842816683097508,175483,14790,0.2540439979002447,12,11,2.5,False,auc,grid_search,long_arrival_delay
0.2546077131624959,0.0701074846302666,0.7475732241658675,0.0842816683097508,175483,14790,0.25395895086273934,12,11,3.0,False,auc,grid_search,long_arrival_delay
0.25461490509316526,0.07010994952585561,0.747532901854475,0.0842816683097508,175483,14790,0.2538081231090759,12,11,3.5,False,auc,grid_search,long_arrival_delay
0.2546169160379564,0.07011063001636975,0.7474896157067706,0.0842816683097508,175483,14790,0.25369653113375523,12,11,4.0,False,auc,grid_search,long_arrival_delay
0.25512713943625953,0.07021010035570585,0.7467629683732873,0.0842816683097508,175483,14790,0.25277140328994985,12,11,1.0,False,auc,grid_search,long_arrival_delay
0.25587793434294304,0.07034833432736402,0.7443791633269335,0.0842816683097508,175483,14790,0.24822020584739218,12,11,0.5,False,auc,grid_search,long_arrival_delay
0.25683250258993007,0.07047336652042849,0.738982124696748,0.0842816683097508,175483,14790,0.24364046400555578,12,11,0.0,False,auc,grid_search,long_arrival_delay
0.07018331388128601,0.013770608029382705,0.6999361240701243,0.013934774786562429,152855,2130,0.036537816911957774,1,2,4.0,True,auc,grid_search,cancellation
0.07014898330128548,0.01376406604115102,0.6998935380403168,0.013934774786562429,152855,2130,0.03660121832414738,1,2,1.5,False,auc,grid_search,cancellation
0.07018243412290291,0.013770442854824245,0.6998827762839547,0.013934774786562429,152855,2130,0.03653344577144174,1,2,3.5,False,auc,grid_search,cancellation
0.07017335870215644,0.013769098951697858,0.6998713386083071,0.013934774786562429,152855,2130,0.03654884918455212,1,2,2.0,False,auc,grid_search,cancellation
0.0701804245111554,0.013770145830886862,0.6998574370978455,0.013934774786562429,152855,2130,0.036530246556350274,1,2,3.0,False,auc,grid_search,cancellation
0.07017790320677385,0.013769785932180081,0.6998497621433806,0.013934774786562429,152855,2130,0.036534776103171636,1,2,2.5,False,auc,grid_search,cancellation
0.07011027178676818,0.013754764047169405,0.6996953130292787,0.013934774786562429,152855,2130,0.036561699897233096,1,2,1.0,False,auc,grid_search,cancellation
0.07008733997766038,0.013749075888624283,0.6993976500124204,0.013934774786562429,152855,2130,0.03651499862237628,1,2,0.5,False,auc,grid_search,cancellation
0.0700571482777787,0.013736120558407092,0.698584730921049,0.013934774786562429,152855,2130,0.03628821710718368,1,2,0.0,False,auc,grid_search,cancellation
0.12172862372432523,0.027942965318279143,0.7735065650256556,0.032423239067108145,165807,5376,0.2740707122702482,2,1,3.5,True,auc,grid_search,cancellation
0.12173585591662059,0.027942221853002318,0.7734776807790236,0.032423239067108145,165807,5376,0.2739712480180327,2,1,4.0,False,auc,grid_search,cancellation
0.12172416457767217,0.02794417779841149,0.7734745293908433,0.032423239067108145,165807,5376,0.2740353875215709,2,1,3.0,False,auc,grid_search,cancellation
0.12171952029287161,0.02794573463170733,0.7734354338580806,0.032423239067108145,165807,5376,0.2740974998332912,2,1,2.5,False,auc,grid_search,cancellation
0.12171209867339026,0.02794792060202064,0.7733666633330127,0.032423239067108145,165807,5376,0.274146146901281,2,1,2.0,False,auc,grid_search,cancellation
0.12177006260449612,0.027971978445590146,0.7730385421406503,0.032423239067108145,165807,5376,0.2738325594560525,2,1,1.5,False,auc,grid_search,cancellation
0.12196138849280613,0.028027069437407938,0.7720205625968559,0.032423239067108145,165807,5376,0.2722739857762996,2,1,1.0,False,auc,grid_search,cancellation
0.12208969245222877,0.02806272829752365,0.7705550186833028,0.032423239067108145,165807,5376,0.26966209661703133,2,1,0.5,False,auc,grid_search,cancellation
0.12235818305712459,0.02814613977896072,0.7676688978494983,0.032423239067108145,165807,5376,0.26739555161317236,2,1,0.0,False,auc,grid_search,cancellation
0.07199582832688736,0.014368986911235233,0.7056178922375965,0.013934774786562429,152855,2130,0.03522154909701462,3,2,1.5,True,auc,grid_search,cancellation
0.07203372136067435,0.014387538137337133,0.7055261509900894,0.013934774786562429,152855,2130,0.03518917747176742,3,2,2.5,False,auc,grid_search,cancellation
0.0720333254533738,0.014386019511992415,0.7055242665146627,0.013934774786562429,152855,2130,0.035179712854533376,3,2,2.0,False,auc,grid_search,cancellation
0.07203326769782523,0.014388411604121626,0.7055187532559763,0.013934774786562429,152855,2130,0.035185430661231525,3,2,3.0,False,auc,grid_search,cancellation
0.07203244819378637,0.01438898893829955,0.7055113492921926,0.013934774786562429,152855,2130,0.03518869638434981,3,2,3.5,False,auc,grid_search,cancellation
0.07203129398082123,0.01438931396933618,0.7055083933133828,0.013934774786562429,152855,2130,0.0351914953470068,3,2,4.0,False,auc,grid_search,cancellation
0.07194990728129268,0.014339243634404523,0.7054091235086752,0.013934774786562429,152855,2130,0.035187684396750706,3,2,1.0,False,auc,grid_search,cancellation
0.07195779230733691,0.014324783870159072,0.7049375530008714,0.013934774786562429,152855,2130,0.0350893465237307,3,2,0.5,False,auc,grid_search,cancellation
0.07201295728306549,0.01429069695925675,0.7039187962407052,0.013934774786562429,152855,2130,0.03488075152253188,3,2,0.0,False,auc,grid_search,cancellation
0.05990202128344101,0.01178442090892222,0.7447535166004339,0.011781860276153003,179683,2117,0.040882783328307415,4,3,4.0,True,auc,grid_search,cancellation
0.05991259282619638,0.011784672448478287,0.74467234231536,0.011781860276153003,179683,2117,0.04082878256645589,4,3,3.5,False,auc,grid_search,cancellation
